specimenID,platform,libraryPrep,libraryPreparationMethod,isStranded,readStrandOrigin,runType,readLength,assay,RIN,rnaBatch,libraryBatch,sequencingBatch,libraryType,sampleBarcode,totalReads,validBarcodeReads,numberCells,medianGenes,medianUMIs,libraryID,referenceSet,libraryVersion,DV200
R9307768.3,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100270,,,
R9307768.30,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100461,,,
R9307768.31,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100423,,,
R9307768.32,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100479,,,
R9307768.33,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100442,,,
R9307768.34,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100235,,,
R9307768.35,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100295,,,
R9307768.36,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100410,,,
R9307768.37,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100489,,,
R9307768.38,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100411,,,
R9307768.39,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100262,,,
R9307768.4,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100455,,,
R9307768.40,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100459,,,
R9307768.41,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100427,,,
R9307768.42,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100237,,,
R9307768.43,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100216,,,
R9307768.44,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100224,,,
R9307768.45,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100236,,,
R9307768.46,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100238,,,
R9307768.47,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100477,,,
R9307768.48,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100275,,,
R9307768.49,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100462,,,
R9307768.5,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100242,,,
R9307768.50,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100419,,,
R9307768.51,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100456,,,
R9307768.52,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100299,,,
R9307768.53,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100460,,,
R9307768.54,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100420,,,
R9307768.55,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100430,,,
R9307768.56,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100221,,,
R9307768.57,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100284,,,
R9307768.58,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100301,,,
R9307768.59,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100425,,,
R9307768.6,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100300,,,
R9307768.60,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100417,,,
R9307768.61,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100248,,,
R9307768.62,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100214,,,
R9307768.63,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100230,,,
R9307768.64,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100485,,,
R9307768.65,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100246,,,
R9307768.66,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100252,,,
R9307768.67,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100268,,,
R9307768.68,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100274,,,
R9307768.69,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100416,,,
R9307768.7,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100402,,,
R9307768.70,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100428,,,
R9307768.71,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100438,,,
R9307768.72,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100255,,,
R9307768.73,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100478,,,
R9307768.74,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100276,,,
R9307768.75,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100239,,,
R9307768.76,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100408,,,
R9307768.77,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100405,,,
R9307768.78,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100289,,,
R9307768.79,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100273,,,
R9307768.8,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100407,,,
R9307768.80,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100229,,,
R9307768.81,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100486,,,
R9307768.82,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100294,,,
R9307768.83,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100480,,,
R9307768.84,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100474,,,
R9307768.85,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100490,,,
R9307768.86,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100429,,,
R9307768.87,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100227,,,
R9307768.88,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100234,,,
R9307768.89,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100269,,,
R9307768.9,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100409,,,
R9307768.90,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100280,,,
R9307768.91,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100287,,,
R9307768.92,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100445,,,
R9307768.93,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100404,,,
R9307768.94,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100443,,,
R9307768.95,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100496,,,
R9307768.96,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100487,,,
R9307768.97,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100302,,,
R9307768.98,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100466,,,
R9307768.99,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100439,,,
R9426782,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100874,,,
R9426782.1,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-125037,,,
R9426782.10,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-124991,,,
R9426782.100,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100858,,,
R9426782.101,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-125034,,,
R9426782.102,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100841,,,
R9426782.103,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-125049,,,
R9426782.104,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-125051,,,
R9426782.105,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100799,,,
R9426782.106,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-125031,,,
R9426782.107,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-124962,,,
R9426782.108,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-124979,,,
R9426782.109,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-125032,,,
R9426782.11,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-124971,,,
R9426782.110,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-124983,,,
R9426782.111,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100851,,,
R9426782.112,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-124985,,,
R9426782.113,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-125018,,,
R9426782.114,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-124997,,,
R9426782.115,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100791,,,
R9426782.116,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-125050,,,
R9426782.117,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-124989,,,
R9426782.118,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100802,,,
R9426782.119,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100870,,,
R9426782.12,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100827,,,
R9426782.120,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-125000,,,
R9426782.121,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-124968,,,
R9426782.122,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100790,,,
R9426782.123,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-124965,,,
R9426782.124,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-124964,,,
R9426782.125,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100788,,,
R9426782.126,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-124969,,,
R9426782.127,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-125010,,,
R9426782.128,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-124980,,,
R9426782.129,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100808,,,
R9426782.13,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-125027,,,
R9426782.130,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100824,,,
R9426782.131,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-125043,,,
R9426782.132,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-125038,,,
R9426782.133,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100879,,,
R9426782.134,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-124992,,,
R9426782.135,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100877,,,
R9426782.136,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100815,,,
R9426782.137,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-125045,,,
R9426782.138,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100875,,,
R9426782.139,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100809,,,
R9426782.14,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100856,,,
R9426782.140,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100807,,,
R9426782.141,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100806,,,
R9426782.142,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100800,,,
R9426782.143,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100786,,,
R9426782.144,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-125012,,,
R9426782.145,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100823,,,
R9426782.146,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100810,,,
R9426782.147,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100813,,,
R9426782.148,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100822,,,
R9426782.149,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-124966,,,
R9426782.15,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100876,,,
R9426782.150,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100855,,,
R9426782.151,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-125025,,,
R9426782.152,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-125024,,,
R9426782.153,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100795,,,
R9426782.154,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100860,,,
R9426782.155,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100864,,,
R9426782.156,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100789,,,
R9426782.157,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-125016,,,
R9426782.158,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-125021,,,
R9426782.159,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100854,,,
R9426782.16,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-124963,,,
R9426782.160,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100820,,,
R9426782.161,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100787,,,
R9426782.162,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100826,,,
R9426782.163,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-125033,,,
R9426782.164,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100812,,,
R9426782.165,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100880,,,
R9426782.166,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100817,,,
R9426782.167,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100840,,,
R9426782.168,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100833,,,
R9426782.169,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100852,,,
R9426782.17,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100837,,,
R9426782.170,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-125044,,,
R9426782.171,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100850,,,
R9426782.172,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100829,,,
R9426782.173,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100863,,,
R9426782.174,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100798,,,
R9426782.175,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100878,,,
R9426782.176,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-124970,,,
R9426782.177,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100805,,,
R9426782.178,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-124975,,,
R9426782.18,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100801,,,
R9426782.19,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100866,,,
R9426782.2,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-124990,,,
R9426782.20,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-124986,,,
R9426782.21,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100845,,,
R9426782.22,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100849,,,
R9426782.23,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-125022,,,
R9426782.24,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-125005,,,
R9426782.25,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100816,,,
R9426782.26,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100796,,,
R9426782.27,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100818,,,
R9426782.28,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100797,,,
R9426782.29,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100834,,,
R9426782.3,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-125056,,,
R9426782.30,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100821,,,
R9426782.31,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-124998,,,
R9426782.32,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100843,,,
R9426782.33,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100804,,,
R9426782.34,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100803,,,
R9426782.35,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-125035,,,
R9426782.36,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-125030,,,
R9426782.37,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-125055,,,
R9426782.38,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-125053,,,
R9426782.39,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100847,,,
R9426782.4,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-125029,,,
R9426782.40,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100846,,,
R9426782.41,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-124981,,,
R9426782.42,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-125047,,,
R9426782.43,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100814,,,
R9426782.44,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100873,,,
R9426782.45,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100792,,,
R9426782.46,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-125001,,,
R9426782.47,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-125015,,,
R9426782.48,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100862,,,
R9426782.49,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-124987,,,
R9426782.5,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100865,,,
R9426782.50,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100838,,,
R9426782.51,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100831,,,
R9426782.52,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100839,,,
R9426782.53,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100825,,,
R9426782.54,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-125011,,,
R9426782.55,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-124974,,,
R9426782.56,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100859,,,
R9426782.57,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100853,,,
R9426782.58,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100868,,,
R9426782.59,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-124982,,,
R9426782.6,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-125054,,,
R9426782.60,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-125020,,,
R9426782.61,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-125042,,,
R9426782.62,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-124977,,,
R9426782.63,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-125036,,,
R9426782.64,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-125048,,,
R9426782.65,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-125019,,,
R9426782.66,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100872,,,
R9426782.67,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-124993,,,
R9426782.68,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-124984,,,
R9426782.69,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-100848,,,
